name,img,threeD,in: Max Height[ft],in: Average Tower Floorplate[sqft],in: Position Index,out: Plaza Analysis Area[sqft],out: Average Daylight Hours Equinox[hr],out: Facade Analysis Area[sqft],out: Area with View[sqft],out: Empire State[sqft],out: Central Park[sqft],out: East River[sqft],out: Daylight Evaluation Score[%]
0138,design_explorer_data/kpf/Images/0138.png,design_explorer_data/kpf/Json/0138.json,756.0,24561.702128,4,37775.0,5.185208,520369.609572,220646.229282,67693.843593,106995.950725,71951.053484,88.18
0139,design_explorer_data/kpf/Images/0139.png,design_explorer_data/kpf/Json/0139.json,812.0,22800.0,4,37775.0,5.185208,536869.352709,237145.97242,71818.779378,115245.822294,83304.7601,87.719167
0140,design_explorer_data/kpf/Images/0140.png,design_explorer_data/kpf/Json/0140.json,882.0,20614.285714,4,37775.0,5.185208,551203.61876,251480.238471,75402.345891,122412.955319,96606.38577,88.3625
0141,design_explorer_data/kpf/Images/0141.png,design_explorer_data/kpf/Json/0141.json,784.0,23387.755102,4,37775.0,5.185208,526837.834463,229611.047356,69310.899816,110525.626133,80424.892498,87.425833
0142,design_explorer_data/kpf/Images/0142.png,design_explorer_data/kpf/Json/0142.json,840.0,21781.132076,4,37775.0,5.185208,543337.5776,246110.790494,73435.8356,118775.497701,93921.75893,88.223333
0143,design_explorer_data/kpf/Images/0143.png,design_explorer_data/kpf/Json/0143.json,910.0,19758.62069,4,37775.0,5.185208,557671.843651,260445.056545,77019.402113,125942.630727,106951.517829,88.525
0144,design_explorer_data/kpf/Images/0144.png,design_explorer_data/kpf/Json/0144.json,882.0,20485.714286,4,37775.0,5.185208,552842.922979,258498.460702,75812.171945,123707.801545,109299.293305,88.2025
0145,design_explorer_data/kpf/Images/0145.png,design_explorer_data/kpf/Json/0145.json,966.0,18619.354839,4,37775.0,5.185208,574171.586789,279827.124512,81144.337898,134372.13345,126507.726924,88.3775
0146,design_explorer_data/kpf/Images/0146.png,design_explorer_data/kpf/Json/0146.json,1036.0,17104.477612,4,37775.0,5.185208,588505.85284,295357.810736,84727.90441,143005.311453,144305.752923,88.159167
0147,design_explorer_data/kpf/Images/0147.png,design_explorer_data/kpf/Json/0147.json,700.0,27237.209302,4,37775.0,5.18598,507019.304659,212166.804113,66204.91411,102552.444795,62365.53482,85.965
0148,design_explorer_data/kpf/Images/0148.png,design_explorer_data/kpf/Json/0148.json,728.0,26160.0,4,37775.0,5.18598,516856.740892,222004.240345,68664.273168,107471.162911,68545.761516,86.89
0149,design_explorer_data/kpf/Images/0149.png,design_explorer_data/kpf/Json/0149.json,756.0,24868.085106,4,37775.0,5.18598,523324.965783,228472.465237,70281.32939,110705.275356,73480.47901,87.921667
0150,design_explorer_data/kpf/Images/0150.png,design_explorer_data/kpf/Json/0150.json,812.0,23082.352941,4,37775.0,5.18598,539824.70892,244972.208374,74406.265175,118955.146925,84834.185625,87.405
0151,design_explorer_data/kpf/Images/0151.png,design_explorer_data/kpf/Json/0151.json,882.0,20871.428571,4,37775.0,5.18598,554158.974972,259306.474425,77989.831688,126122.279951,98135.811295,87.85
0152,design_explorer_data/kpf/Images/0152.png,design_explorer_data/kpf/Json/0152.json,756.0,25174.468085,4,37775.0,5.18598,526694.177124,232377.500008,71502.754018,112498.323985,75281.286538,87.480833
0153,design_explorer_data/kpf/Images/0153.png,design_explorer_data/kpf/Json/0153.json,784.0,23975.510204,4,37775.0,5.18598,533162.402015,238845.724899,73119.810241,115732.43643,80636.600972,87.453333
0154,design_explorer_data/kpf/Images/0154.png,design_explorer_data/kpf/Json/0154.json,840.0,22324.528302,4,37775.0,5.18598,549662.145153,255345.468036,77244.746025,123982.307999,94133.467404,88.0875
0155,design_explorer_data/kpf/Images/0155.png,design_explorer_data/kpf/Json/0155.json,910.0,20255.172414,4,37775.0,5.18598,563996.411204,269679.734088,80828.312538,131149.441024,107163.226303,88.309167
0156,design_explorer_data/kpf/Images/0156.png,design_explorer_data/kpf/Json/0156.json,812.0,22870.588235,4,37775.0,5.18598,539630.626906,247483.369917,74736.866464,119293.924776,90310.619862,87.8525
0157,design_explorer_data/kpf/Images/0157.png,design_explorer_data/kpf/Json/0157.json,868.0,21360.0,4,37775.0,5.18598,556130.370044,263983.113054,78861.802248,127543.796345,104978.603705,88.581667
0158,design_explorer_data/kpf/Images/0158.png,design_explorer_data/kpf/Json/0158.json,938.0,19440.0,4,37775.0,5.18598,570464.636095,278317.379105,82445.368761,134710.929371,117371.191562,88.9525
0159,design_explorer_data/kpf/Images/0159.png,design_explorer_data/kpf/Json/0159.json,910.0,20131.034483,4,37775.0,5.18598,565635.715423,276380.654756,81238.138593,132870.361429,119587.358586,88.271667
0160,design_explorer_data/kpf/Images/0160.png,design_explorer_data/kpf/Json/0160.json,994.0,18356.25,4,37775.0,5.18598,586964.379232,297709.318566,86570.304545,143534.693334,136365.839648,88.391667
0161,design_explorer_data/kpf/Images/0161.png,design_explorer_data/kpf/Json/0161.json,1064.0,16904.347826,4,37775.0,5.18598,601298.645284,312771.26326,90153.871058,151730.160986,153702.881911,88.430833
0162,design_explorer_data/kpf/Images/0162.png,design_explorer_data/kpf/Json/0162.json,770.0,24300.0,4,37775.0,5.18598,528075.798789,237719.523123,72062.428641,116459.627907,78216.284749,87.934167
0163,design_explorer_data/kpf/Images/0163.png,design_explorer_data/kpf/Json/0163.json,812.0,23152.941176,4,37775.0,5.18598,542999.838248,252643.562582,75793.438506,123921.647636,89946.077669,88.085833
0164,design_explorer_data/kpf/Images/0164.png,design_explorer_data/kpf/Json/0164.json,868.0,21621.818182,4,37775.0,5.18598,559499.581385,269143.305719,79918.37429,132171.519205,104614.061511,88.293333
0165,design_explorer_data/kpf/Images/0165.png,design_explorer_data/kpf/Json/0165.json,938.0,19680.0,4,37775.0,5.18598,573833.847436,283477.571771,83501.940803,139338.652231,117006.649369,88.615
0166,design_explorer_data/kpf/Images/0166.png,design_explorer_data/kpf/Json/0166.json,840.0,22120.754717,4,37775.0,5.18598,549468.063139,260377.298887,77410.494729,126938.213265,100064.250625,88.485833
0167,design_explorer_data/kpf/Images/0167.png,design_explorer_data/kpf/Json/0167.json,896.0,20715.789474,4,37775.0,5.18598,565967.806276,276877.042025,81535.430513,135188.084834,114931.608609,88.846667
0168,design_explorer_data/kpf/Images/0168.png,design_explorer_data/kpf/Json/0168.json,966.0,18909.677419,4,37775.0,5.18598,580302.072328,291211.308076,85118.997026,142355.21786,126894.243909,89.186667
0169,design_explorer_data/kpf/Images/0169.png,design_explorer_data/kpf/Json/0169.json,938.0,19560.0,4,37775.0,5.18598,575473.151655,288506.402505,83911.766858,140130.858444,128773.378814,88.910833
0170,design_explorer_data/kpf/Images/0170.png,design_explorer_data/kpf/Json/0170.json,1022.0,17890.909091,4,37775.0,5.18598,596801.815465,309835.066315,89243.93281,150795.190348,145121.907318,88.924167
0171,design_explorer_data/kpf/Images/0171.png,design_explorer_data/kpf/Json/0171.json,1092.0,16512.676056,4,37775.0,5.18598,611136.081516,324446.371,92827.499323,158571.049169,161997.965847,88.995833
0172,design_explorer_data/kpf/Images/0172.png,design_explorer_data/kpf/Json/0172.json,868.0,21163.636364,4,37775.0,5.18598,555936.28803,270769.193346,78913.389493,131912.989505,111738.061698,89.423333
0173,design_explorer_data/kpf/Images/0173.png,design_explorer_data/kpf/Json/0173.json,924.0,19871.186441,4,37775.0,5.18598,572436.031167,287268.936484,83038.325278,140162.861073,126222.824752,89.733333
0174,design_explorer_data/kpf/Images/0174.png,design_explorer_data/kpf/Json/0174.json,994.0,18187.5,4,37775.0,5.18598,586770.297219,301603.202535,86621.89179,147329.994099,137755.507495,89.8075
0175,design_explorer_data/kpf/Images/0175.png,design_explorer_data/kpf/Json/0175.json,966.0,18793.548387,4,37775.0,5.18598,581941.376546,298321.712344,85414.661622,144914.337218,139296.712872,89.688333
0176,design_explorer_data/kpf/Images/0176.png,design_explorer_data/kpf/Json/0176.json,1050.0,17241.176471,4,37775.0,5.18598,603270.040356,319650.376153,90746.827575,155578.669123,155215.288819,89.764167
0177,design_explorer_data/kpf/Images/0177.png,design_explorer_data/kpf/Json/0177.json,1120.0,15945.205479,4,37775.0,5.18598,617604.306407,334215.134072,94330.394088,162947.84877,172021.527198,90.06
0178,design_explorer_data/kpf/Images/0178.png,design_explorer_data/kpf/Json/0178.json,1022.0,17781.818182,4,37775.0,5.18598,598441.119684,322473.054942,91269.351268,156208.2166,160288.281959,89.686667
0179,design_explorer_data/kpf/Images/0179.png,design_explorer_data/kpf/Json/0179.json,1092.0,16411.267606,4,37775.0,5.18598,612775.385735,336807.320993,94852.91778,163375.349626,170906.755027,90.031667
0180,design_explorer_data/kpf/Images/0180.png,design_explorer_data/kpf/Json/0180.json,1176.0,15225.974026,4,37775.0,5.18598,634104.049545,358138.570734,100185.083733,174039.681531,191267.426742,90.296667
0181,design_explorer_data/kpf/Images/0181.png,design_explorer_data/kpf/Json/0181.json,1260.0,14168.674699,4,37775.0,5.18598,654572.80824,386094.952173,107167.239763,189402.460386,215282.351227,90.226667
0182,design_explorer_data/kpf/Images/0182.png,design_explorer_data/kpf/Json/0182.json,714.0,26400.0,4,42000.0,5.133145,510112.612581,221786.248447,69000.166183,107101.906301,66914.996326,88.32
0183,design_explorer_data/kpf/Images/0183.png,design_explorer_data/kpf/Json/0183.json,742.0,25382.608696,4,42000.0,5.133145,519950.048813,231623.684679,71459.525241,112020.624417,72934.445911,89.2875
0184,design_explorer_data/kpf/Images/0184.png,design_explorer_data/kpf/Json/0184.json,770.0,24150.0,4,42000.0,5.133145,526418.273704,238091.90957,73076.581464,115254.736863,78083.086048,89.931667
0185,design_explorer_data/kpf/Images/0185.png,design_explorer_data/kpf/Json/0185.json,826.0,22453.846154,4,42000.0,5.133145,542918.016841,254591.652707,77201.517248,123504.608432,90217.537605,89.760833
0186,design_explorer_data/kpf/Images/0186.png,design_explorer_data/kpf/Json/0186.json,896.0,20336.842105,4,42000.0,5.133145,557252.282893,268925.918759,80785.083761,130671.741457,103477.788371,89.975833
0187,design_explorer_data/kpf/Images/0187.png,design_explorer_data/kpf/Json/0187.json,770.0,24450.0,4,42000.0,5.133145,529787.485045,242041.428372,74108.445196,117260.896757,79690.904595,89.261667
0188,design_explorer_data/kpf/Images/0188.png,design_explorer_data/kpf/Json/0188.json,798.0,23304.0,4,42000.0,5.133145,536255.709937,248509.653264,75725.501418,120495.009202,85831.238224,89.653333
0189,design_explorer_data/kpf/Images/0189.png,design_explorer_data/kpf/Json/0189.json,854.0,21733.333333,4,42000.0,5.133145,552755.453074,265009.396401,79850.437203,128744.880771,100107.952188,90.175
0190,design_explorer_data/kpf/Images/0190.png,design_explorer_data/kpf/Json/0190.json,924.0,19749.152542,4,42000.0,5.133145,567089.719125,279343.662452,83434.003716,135912.013796,112528.985292,90.486667
0191,design_explorer_data/kpf/Images/0191.png,design_explorer_data/kpf/Json/0191.json,826.0,22246.153846,4,42000.0,5.133145,542723.934828,256600.563477,77342.557641,123689.255742,95724.616017,89.783333
0192,design_explorer_data/kpf/Images/0192.png,design_explorer_data/kpf/Json/0192.json,882.0,20807.142857,4,42000.0,5.133145,559223.677965,273100.306614,81467.493425,131939.12731,110783.271466,90.5425
0193,design_explorer_data/kpf/Images/0193.png,design_explorer_data/kpf/Json/0193.json,952.0,18963.934426,4,42000.0,5.133145,573557.944016,287434.572666,85051.059938,139106.260336,122960.883045,90.74
0194,design_explorer_data/kpf/Images/0194.png,design_explorer_data/kpf/Json/0194.json,924.0,19627.118644,4,42000.0,5.133145,568729.023344,285113.757705,83843.82977,137073.796657,125008.534009,90.105
0195,design_explorer_data/kpf/Images/0195.png,design_explorer_data/kpf/Json/0195.json,1008.0,17926.153846,4,42000.0,5.133145,590057.687154,306442.421515,89175.995723,147738.128562,141572.038792,90.201667
0196,design_explorer_data/kpf/Images/0196.png,design_explorer_data/kpf/Json/0196.json,1078.0,16525.714286,4,42000.0,5.133145,604391.953205,321279.046205,92759.562235,155723.791798,158678.589189,90.150833
0197,design_explorer_data/kpf/Images/0197.png,design_explorer_data/kpf/Json/0197.json,784.0,23608.163265,4,42000.0,5.133145,531169.10671,246874.953076,74875.997669,120687.535191,82444.192033,90.335
0198,design_explorer_data/kpf/Images/0198.png,design_explorer_data/kpf/Json/0198.json,826.0,22523.076923,4,42000.0,5.133145,546093.146169,261798.992535,78607.007534,128149.55492,95531.912785,90.4025
0199,design_explorer_data/kpf/Images/0199.png,design_explorer_data/kpf/Json/0199.json,882.0,21064.285714,4,42000.0,5.133145,562592.889306,278298.735672,82731.943318,136399.426489,110590.568235,90.6225
0200,design_explorer_data/kpf/Images/0200.png,design_explorer_data/kpf/Json/0200.json,952.0,19200.0,4,42000.0,5.133145,576927.155358,292633.001724,86315.509831,143566.559515,122768.179813,90.751667
0201,design_explorer_data/kpf/Images/0201.png,design_explorer_data/kpf/Json/0201.json,854.0,21533.333333,4,42000.0,5.133145,552561.37106,269748.463571,80224.063756,131563.160363,105876.692992,90.914167
0202,design_explorer_data/kpf/Images/0202.png,design_explorer_data/kpf/Json/0202.json,910.0,20193.103448,4,42000.0,5.133145,569061.114197,286248.206708,84348.999541,139813.031932,120552.753511,91.1675
0203,design_explorer_data/kpf/Images/0203.png,design_explorer_data/kpf/Json/0203.json,980.0,18457.142857,4,42000.0,5.133145,583395.380249,300582.472759,87932.566054,146980.164957,132300.412533,91.23
0204,design_explorer_data/kpf/Images/0204.png,design_explorer_data/kpf/Json/0204.json,952.0,19081.967213,4,42000.0,5.133145,578566.459576,297492.878305,86725.335886,144563.610668,134010.732241,91.3425
0205,design_explorer_data/kpf/Images/0205.png,design_explorer_data/kpf/Json/0205.json,1036.0,17480.597015,4,42000.0,5.133145,599895.123386,318821.542115,92057.501838,155227.942573,150144.284467,91.310833
0206,design_explorer_data/kpf/Images/0206.png,design_explorer_data/kpf/Json/0206.json,1106.0,16150.0,4,42000.0,5.133145,614229.389438,333404.401554,95641.068351,162796.582909,166984.139955,91.3325
0207,design_explorer_data/kpf/Images/0207.png,design_explorer_data/kpf/Json/0207.json,882.0,20614.285714,4,42000.0,5.133145,559029.595951,279415.137694,81739.643127,135792.783314,117557.752411,91.816667
0208,design_explorer_data/kpf/Images/0208.png,design_explorer_data/kpf/Json/0208.json,938.0,19380.0,4,42000.0,5.133145,575529.339088,295914.880831,85864.578912,144042.654882,131851.218001,92.135833
0209,design_explorer_data/kpf/Images/0209.png,design_explorer_data/kpf/Json/0209.json,1008.0,17760.0,4,42000.0,5.133145,589863.60514,310249.146883,89448.145424,151209.787908,143168.924465,92.15
0210,design_explorer_data/kpf/Images/0210.png,design_explorer_data/kpf/Json/0210.json,980.0,18342.857143,4,42000.0,5.133145,585034.684468,306775.461818,88240.915256,148794.729299,144541.015509,91.7375
0211,design_explorer_data/kpf/Images/0211.png,design_explorer_data/kpf/Json/0211.json,1064.0,16852.173913,4,42000.0,5.133145,606363.348277,328104.125627,93573.081209,159459.061204,160441.489937,92.140833
0212,design_explorer_data/kpf/Images/0212.png,design_explorer_data/kpf/Json/0212.json,1134.0,15600.0,4,42000.0,5.133145,620697.614329,342461.665062,97156.647722,166631.366093,176825.533553,92.4575
0213,design_explorer_data/kpf/Images/0213.png,design_explorer_data/kpf/Json/0213.json,1036.0,17373.134328,4,42000.0,5.133145,601534.427605,330352.912021,93903.410028,159705.415479,165534.080278,92.015
0214,design_explorer_data/kpf/Images/0214.png,design_explorer_data/kpf/Json/0214.json,1106.0,16050.0,4,42000.0,5.133145,615868.693656,344687.178073,97486.976541,166872.548505,176134.451825,92.345
0215,design_explorer_data/kpf/Images/0215.png,design_explorer_data/kpf/Json/0215.json,1190.0,14907.692308,4,42000.0,5.133145,637197.357466,366015.841882,102819.142493,177536.88041,196080.686572,92.481667
0216,design_explorer_data/kpf/Images/0216.png,design_explorer_data/kpf/Json/0216.json,1274.0,13885.714286,4,42000.0,5.133145,657666.116162,393122.661933,109594.08004,192469.706708,219883.22071,92.678333
0217,design_explorer_data/kpf/Images/0217.png,design_explorer_data/kpf/Json/0217.json,812.0,22800.0,4,45150.0,5.023543,541006.542943,263091.139612,78408.462353,129143.349758,93013.960243,91.1825
0218,design_explorer_data/kpf/Images/0218.png,design_explorer_data/kpf/Json/0218.json,840.0,21781.132075,4,45150.0,5.023543,547474.767834,269559.364503,80025.518576,132377.462204,101699.716974,92.219167
0219,design_explorer_data/kpf/Images/0219.png,design_explorer_data/kpf/Json/0219.json,896.0,20400.0,4,45150.0,5.023543,563974.510971,286059.10764,84150.45436,140627.333773,116567.074958,92.148333
0220,design_explorer_data/kpf/Images/0220.png,design_explorer_data/kpf/Json/0220.json,966.0,18619.354839,4,45150.0,5.023543,578308.777023,300393.373692,87734.020873,147794.466798,128529.710258,92.470833
0221,design_explorer_data/kpf/Images/0221.png,design_explorer_data/kpf/Json/0221.json,882.0,20871.428571,4,45150.0,5.023543,562398.807292,285415.298594,83756.528441,139835.85776,117497.953552,92.610833
0222,design_explorer_data/kpf/Images/0222.png,design_explorer_data/kpf/Json/0222.json,938.0,19620.0,4,45150.0,5.023543,578898.55043,301915.041732,87881.464225,148085.729329,131791.419142,92.9325
0223,design_explorer_data/kpf/Images/0223.png,design_explorer_data/kpf/Json/0223.json,1008.0,17981.538462,4,45150.0,5.023543,593232.816481,316249.307783,91465.030738,155252.862354,143109.125606,92.94
0224,design_explorer_data/kpf/Images/0224.png,design_explorer_data/kpf/Json/0224.json,980.0,18571.428571,4,45150.0,5.023543,588403.895809,312775.622718,90257.80057,152837.803746,144481.21665,92.390833
0225,design_explorer_data/kpf/Images/0225.png,design_explorer_data/kpf/Json/0225.json,1064.0,17060.869565,4,45150.0,5.023543,609732.559619,334104.286528,95589.966522,163502.135651,160381.691077,92.795
0226,design_explorer_data/kpf/Images/0226.png,design_explorer_data/kpf/Json/0226.json,1134.0,15794.594595,4,45150.0,5.023543,624066.82567,348461.825963,99173.533035,170674.440539,176765.734693,93.044167
0227,design_explorer_data/kpf/Images/0227.png,design_explorer_data/kpf/Json/0227.json,910.0,20006.896552,4,45150.0,5.023543,568867.032184,294612.353018,85297.477024,143552.370932,129197.133838,93.225
0228,design_explorer_data/kpf/Images/0228.png,design_explorer_data/kpf/Json/0228.json,966.0,18851.612903,4,45150.0,5.023543,585366.775321,311112.096155,89422.412809,151802.2425,143108.004498,93.546667
0229,design_explorer_data/kpf/Images/0229.png,design_explorer_data/kpf/Json/0229.json,1036.0,17319.402985,4,45150.0,5.023543,599701.041372,325446.362206,93005.979322,158969.375526,153995.758405,93.820833
0230,design_explorer_data/kpf/Images/0230.png,design_explorer_data/kpf/Json/0230.json,1008.0,17870.769231,4,45150.0,5.023543,594872.1207,321586.791714,91798.749154,156554.91519,155028.723377,93.4475
0231,design_explorer_data/kpf/Images/0231.png,design_explorer_data/kpf/Json/0231.json,1092.0,16461.971831,4,45150.0,5.023543,616200.78451,342915.455524,97130.915106,167219.247095,170892.994763,93.796667
0232,design_explorer_data/kpf/Images/0232.png,design_explorer_data/kpf/Json/0232.json,1162.0,15268.421053,4,45150.0,5.023543,630535.050561,357254.893438,100714.481619,174386.38012,186440.406648,94.075833
0233,design_explorer_data/kpf/Images/0233.png,design_explorer_data/kpf/Json/0233.json,1064.0,16956.521739,4,45150.0,5.023543,611371.863837,344017.952809,97076.854178,166699.813237,176025.676915,93.384167
0234,design_explorer_data/kpf/Images/0234.png,design_explorer_data/kpf/Json/0234.json,1134.0,15697.297297,4,45150.0,5.023543,625706.129889,358352.21886,100660.420691,173866.946263,186789.306111,94.0225
0235,design_explorer_data/kpf/Images/0235.png,design_explorer_data/kpf/Json/0235.json,1218.0,14610.0,4,45150.0,5.023543,647034.793698,379680.88267,105992.586644,184531.278168,205712.378095,94.211667
0236,design_explorer_data/kpf/Images/0236.png,design_explorer_data/kpf/Json/0236.json,1302.0,13632.55814,4,45150.0,5.023543,667503.552394,405083.408081,112353.087222,198604.199352,229084.959677,94.150833
0237,design_explorer_data/kpf/Images/0237.png,design_explorer_data/kpf/Json/0237.json,952.0,19200.0,4,49500.0,4.822905,583094.844693,316203.19543,89429.247296,155191.752358,146656.205979,95.865833
0238,design_explorer_data/kpf/Images/0238.png,design_explorer_data/kpf/Json/0238.json,994.0,18131.25,4,49500.0,4.822905,591835.000212,324943.350949,91614.286176,159561.830118,154364.192722,95.8975
0239,design_explorer_data/kpf/Images/0239.png,design_explorer_data/kpf/Json/0239.json,1064.0,16695.652174,4,49500.0,4.822905,606169.266263,339277.617001,95197.852689,166728.963144,165018.868831,96.26
0240,design_explorer_data/kpf/Images/0240.png,design_explorer_data/kpf/Json/0240.json,1036.0,17211.940299,4,49500.0,4.822905,601340.345591,334642.686019,93990.622521,164314.502808,165127.554454,96.0325
0241,design_explorer_data/kpf/Images/0241.png,design_explorer_data/kpf/Json/0241.json,1120.0,15895.890411,4,49500.0,4.822905,622669.009401,355971.349829,99322.788473,174978.834712,180955.6228,96.294167
0242,design_explorer_data/kpf/Images/0242.png,design_explorer_data/kpf/Json/0242.json,1190.0,14769.230769,4,49500.0,4.822905,637003.275452,370305.61588,102906.354986,182145.967738,195674.160749,96.3575
0243,design_explorer_data/kpf/Images/0243.png,design_explorer_data/kpf/Json/0243.json,1092.0,16360.56338,4,49500.0,4.822905,617840.088728,356316.73393,98884.337799,173694.210996,186516.974416,96.216667
0244,design_explorer_data/kpf/Images/0244.png,design_explorer_data/kpf/Json/0244.json,1162.0,15173.684211,4,49500.0,4.822905,632174.35478,370650.999982,102467.904312,180861.344021,197267.673955,96.783333
0245,design_explorer_data/kpf/Images/0245.png,design_explorer_data/kpf/Json/0245.json,1246.0,14151.219512,4,49500.0,4.822905,653503.01859,391979.663792,107800.070264,191525.675926,215543.231172,96.61
0246,design_explorer_data/kpf/Images/0246.png,design_explorer_data/kpf/Json/0246.json,1330.0,13227.272727,4,49500.0,4.822905,673971.777285,415872.18339,113746.133874,204738.691996,238480.688333,96.993333
0247,design_explorer_data/kpf/Images/0247.png,design_explorer_data/kpf/Json/0247.json,1148.0,15600.0,4,52775.0,4.82758,634339.831866,384303.299048,105887.410506,187683.006512,207500.466827,98.004167
0248,design_explorer_data/kpf/Images/0248.png,design_explorer_data/kpf/Json/0248.json,1218.0,14520.0,4,52775.0,4.82758,648674.097917,398637.5651,109470.977019,194850.139538,218251.166365,98.361667
0249,design_explorer_data/kpf/Images/0249.png,design_explorer_data/kpf/Json/0249.json,1288.0,13567.058824,4,52775.0,4.82758,663008.363969,412971.831151,113054.543532,202017.272564,230428.777944,98.370833
0250,design_explorer_data/kpf/Images/0250.png,design_explorer_data/kpf/Json/0250.json,1386.0,12743.478261,4,52775.0,4.82758,690471.520422,441631.407778,119920.332645,217214.895768,257858.495466,98.659167
0251,design_explorer_data/kpf/Images/0251.png,design_explorer_data/kpf/Json/0251.json,1456.0,12000.0,4,56850.0,4.890658,704805.786474,470822.310432,127482.425259,232343.908894,279694.52399,100.330833
0252,design_explorer_data/kpf/Images/0252.png,design_explorer_data/kpf/Json/0252.json,644.0,30000.0,3,38650.0,4.023402,488039.896373,166709.890228,42031.099597,84062.199194,50316.07596,87.270833
0253,design_explorer_data/kpf/Images/0253.png,design_explorer_data/kpf/Json/0253.json,658.0,29010.0,3,38650.0,4.023402,491133.204294,170017.782442,42804.426577,85608.853155,52788.595581,88.5775
0254,design_explorer_data/kpf/Images/0254.png,design_explorer_data/kpf/Json/0254.json,686.0,27771.428571,3,38650.0,4.023402,500970.640527,180044.779571,45263.785635,90527.571271,59243.275761,89.0625
0255,design_explorer_data/kpf/Images/0255.png,design_explorer_data/kpf/Json/0255.json,714.0,26318.181818,3,38650.0,4.023402,507438.865418,186513.004462,46880.841858,93761.683716,63911.520099,89.835
0256,design_explorer_data/kpf/Images/0256.png,design_explorer_data/kpf/Json/0256.json,770.0,24300.0,3,38650.0,4.023402,523938.608555,203012.747599,51005.777642,102011.555285,79333.027491,89.450833
0257,design_explorer_data/kpf/Images/0257.png,design_explorer_data/kpf/Json/0257.json,840.0,21849.056604,3,38650.0,4.023402,538272.874607,217155.310755,54589.344155,108986.985416,94028.292056,89.750833
0258,design_explorer_data/kpf/Images/0258.png,design_explorer_data/kpf/Json/0258.json,672.0,28068.292683,3,38650.0,4.023402,494226.512216,174985.959655,43219.884313,87916.835275,57308.063691,88.911667
0259,design_explorer_data/kpf/Images/0259.png,design_explorer_data/kpf/Json/0259.json,700.0,26902.325581,3,38650.0,4.023402,504063.948448,184823.395888,45679.243371,92835.553392,63412.405864,89.6575
0260,design_explorer_data/kpf/Images/0260.png,design_explorer_data/kpf/Json/0260.json,728.0,25520.0,3,38650.0,4.023402,510532.173339,191291.620779,47296.299594,96069.665837,69458.510988,90.264167
0261,design_explorer_data/kpf/Images/0261.png,design_explorer_data/kpf/Json/0261.json,784.0,23608.163265,3,38650.0,4.023402,527031.916476,207791.363916,51421.235378,104319.537406,84885.40283,89.974167
0262,design_explorer_data/kpf/Images/0262.png,design_explorer_data/kpf/Json/0262.json,854.0,21266.666667,3,38650.0,4.023402,541366.182528,222125.629967,55004.801891,111486.670432,99150.714839,90.594167
0263,design_explorer_data/kpf/Images/0263.png,design_explorer_data/kpf/Json/0263.json,728.0,25840.0,3,38650.0,4.023402,513901.384681,199604.814841,48813.111367,99666.738657,74570.632482,89.555833
0264,design_explorer_data/kpf/Images/0264.png,design_explorer_data/kpf/Json/0264.json,756.0,24561.702128,3,38650.0,4.023402,520369.609572,206073.039732,50430.16759,102900.851103,81646.484917,90.545
0265,design_explorer_data/kpf/Images/0265.png,design_explorer_data/kpf/Json/0265.json,812.0,22800.0,3,38650.0,4.023402,536869.352709,222572.782869,54555.103374,111150.722671,96696.166281,90.249167
0266,design_explorer_data/kpf/Images/0266.png,design_explorer_data/kpf/Json/0266.json,882.0,20614.285714,3,38650.0,4.023402,551203.61876,236907.048921,58138.669887,118317.855697,110101.573175,90.965833
0267,design_explorer_data/kpf/Images/0267.png,design_explorer_data/kpf/Json/0267.json,784.0,23387.755102,3,38650.0,4.023402,526837.834463,214811.250556,52765.195802,107761.273044,90560.853824,89.774167
0268,design_explorer_data/kpf/Images/0268.png,design_explorer_data/kpf/Json/0268.json,840.0,21781.132075,3,38650.0,4.023402,543337.5776,231310.993693,56890.131586,116011.144612,105426.416991,90.491667
0269,design_explorer_data/kpf/Images/0269.png,design_explorer_data/kpf/Json/0269.json,910.0,19758.62069,3,38650.0,4.023402,557671.843651,245645.259745,60473.698099,123178.277638,118171.379461,91.233333
0270,design_explorer_data/kpf/Images/0270.png,design_explorer_data/kpf/Json/0270.json,882.0,20485.714286,3,38650.0,4.023402,552842.922979,241167.225568,60035.247424,120358.188887,118088.993108,90.678333
0271,design_explorer_data/kpf/Images/0271.png,design_explorer_data/kpf/Json/0271.json,966.0,18619.354839,3,38650.0,4.023402,574171.586789,262495.889378,65367.413377,131022.520792,135183.645742,91.056667
0272,design_explorer_data/kpf/Images/0272.png,design_explorer_data/kpf/Json/0272.json,1036.0,17104.477612,3,38650.0,4.023402,588505.85284,280409.760151,68246.230665,140450.955622,155103.333244,90.7225
0273,design_explorer_data/kpf/Images/0273.png,design_explorer_data/kpf/Json/0273.json,700.0,27237.209302,3,38650.0,4.038818,507019.304659,192783.431342,47769.345819,96486.496119,66535.874534,89.3625
0274,design_explorer_data/kpf/Images/0274.png,design_explorer_data/kpf/Json/0274.json,728.0,26160.0,3,38650.0,4.038818,516856.740892,202620.867575,50228.704877,101405.214235,74432.616126,89.855
0275,design_explorer_data/kpf/Images/0275.png,design_explorer_data/kpf/Json/0275.json,756.0,24868.085106,3,38650.0,4.038818,523324.965783,209089.092466,51845.7611,104639.326681,81508.468561,90.77
